노드,Betweenness,소관위원회,Id,Label,Party,Reselection,District_Type,Gender,Role,Importance,Final_Importance
곽대훈,0.0,국회운영위원회,곽대훈,곽대훈,자유한국당,초선,지역구,남,Representative,0.1312626090957611,0.0
김석기,0.0047808064651975,국회운영위원회,김석기,김석기,자유한국당,초선,지역구,남,Representative,0.3618426593527747,0.0017298997252180018
김용태,0.0,국회운영위원회,김용태,김용태,자유한국당,3선,지역구,남,Representative,0.121605698183563,0.0
송희경,0.004980743276492,국회운영위원회,송희경,송희경,자유한국당,초선,비례대표,여,Representative,0.6136147509492222,0.0030562575451466515
추경호,0.0058262189834539,국회운영위원회,추경호,추경호,자유한국당,초선,지역구,남,Representative,0.1387872488569416,0.0008086049039516537
함진규,0.0019326199298215,국회운영위원회,함진규,함진규,자유한국당,재선,지역구,남,Representative,0.2078582495326021,0.0004017109956245173
김성원,0.0056292773035328,국회운영위원회,김성원,김성원,자유한국당,초선,지역구,남,Representative,0.1487072947006423,0.0008371145989280892
김종석,0.002529227444081,국회운영위원회,김종석,김종석,자유한국당,초선,비례대표,남,Representative,0.1902354048834826,0.00048114860686716485
김진태,0.0,국회운영위원회,김진태,김진태,자유한국당,재선,지역구,남,Representative,0.0487572040542768,0.0
이현재,0.0013733632197746,국회운영위원회,이현재,이현재,자유한국당,재선,지역구,남,Representative,0.2081669972188319,0.0002858888975512652
정태옥,0.0,국회운영위원회,정태옥,정태옥,자유한국당,초선,지역구,남,Representative,0.3062475812524373,0.0
박인숙,0.0077853114590847,국회운영위원회,박인숙,박인숙,자유한국당,재선,지역구,여,Representative,0.5061732872045339,0.0039407166931560295
김상훈,0.0,국회운영위원회,김상훈,김상훈,자유한국당,재선,지역구,남,Representative,0.1847431044523968,0.0
김승희,0.0413771631969787,국회운영위원회,김승희,김승희,자유한국당,초선,비례대표,여,Representative,0.3319279231870295,0.01373423584734393
송석준,0.0,국회운영위원회,송석준,송석준,자유한국당,초선,지역구,남,Representative,0.8824103424051088,0.0
정진석,0.0,국회운영위원회,정진석,정진석,자유한국당,4선,지역구,남,Representative,0.2765017781360929,0.0
오신환,0.0009380232027473,국회운영위원회,오신환,오신환,자유한국당,재선,지역구,남,Representative,1.0828612536923172,0.001015748981319424
김삼화,0.0054660545967943,국회운영위원회,김삼화,김삼화,국민의당,초선,비례대표,여,Representative,1.0477888116577914,0.005727270850431708
김수민,0.0030490688031411,국회운영위원회,김수민,김수민,국민의당,초선,비례대표,여,Representative,1.362224448997969,0.004153516070315781
유승민,0.0020229977248453,국회운영위원회,유승민,유승민,자유한국당,4선,지역구,남,Representative,1.0521010990735595,0.0021283981297330504
유의동,0.0082192602384636,국회운영위원회,유의동,유의동,자유한국당,재선,지역구,남,Representative,1.0164179390168884,0.00835420355182263
이동섭,0.0072471549909856,국회운영위원회,이동섭,이동섭,국민의당,초선,비례대표,남,Representative,1.3011529436280886,0.009429657049449907
지상욱,0.0010588743999501,국회운영위원회,지상욱,지상욱,자유한국당,초선,지역구,남,Representative,0.7380939530534976,0.0007815487916463195
하태경,0.0057333343229313,국회운영위원회,하태경,하태경,자유한국당,재선,지역구,남,Representative,1.492172082079166,0.008555121413904344
김정호,0.001038343551983,국회운영위원회,김정호,김정호,더불어민주당,초선,지역구,남,Representative,0.2510534798158137,0.00026067976196964443
고용진,0.0016249637258419,국회운영위원회,고용진,고용진,더불어민주당,초선,지역구,남,Representative,0.4239737881662508,0.0006889420264779353
김병기,0.0099758622887193,국회운영위원회,김병기,김병기,더불어민주당,초선,지역구,남,Representative,0.1877751940353654,0.0018732194769343511
민홍철,0.0,국회운영위원회,민홍철,민홍철,더불어민주당,재선,지역구,남,Representative,0.9609964146420744,0.0
송옥주,0.0073673676960517,국회운영위원회,송옥주,송옥주,더불어민주당,초선,비례대표,여,Representative,0.5052940578089671,0.0037226871185086644
윤준호,0.0,국회운영위원회,윤준호,윤준호,더불어민주당,초선,지역구,남,Representative,0.8409997210125054,0.0
윤호중,0.0010881979603175,국회운영위원회,윤호중,윤호중,더불어민주당,3선,지역구,남,Representative,0.3826215742444835,0.0004163680166663178
이상헌,0.0031850050539901,국회운영위원회,이상헌,이상헌,더불어민주당,초선,지역구,남,Representative,0.7296652103979866,0.002323987382838337
이찬열,0.0065015124381762,국회운영위원회,이찬열,이찬열,더불어민주당,3선,지역구,남,Representative,1.1746514826711774,0.007637011225108775
전재수,0.0,국회운영위원회,전재수,전재수,더불어민주당,초선,지역구,남,Representative,0.2424661719200068,0.0
한정애,0.0,국회운영위원회,한정애,한정애,더불어민주당,재선,지역구,여,Representative,0.4432117996184036,0.0
전해철,0.0014015965609127,국회운영위원회,전해철,전해철,더불어민주당,재선,지역구,남,Representative,0.1604451590533877,0.00022487938314431932
김종민,0.0014659292616832,국회운영위원회,김종민,김종민,더불어민주당,초선,지역구,남,Representative,0.5934295202694789,0.0008699256985096528
김한정,0.0050947722720211,국회운영위원회,김한정,김한정,더불어민주당,초선,지역구,남,Representative,0.475581724187707,0.0024229805814715163
김현권,0.0,국회운영위원회,김현권,김현권,더불어민주당,초선,비례대표,남,Representative,0.6106213595945515,0.0
맹성규,0.0,국회운영위원회,맹성규,맹성규,더불어민주당,초선,지역구,남,Representative,0.302559084695415,0.0
박재호,0.0011568353768243,국회운영위원회,박재호,박재호,더불어민주당,초선,지역구,남,Representative,0.2524296630381502,0.0002920195643623695
박정,0.0148319923556808,국회운영위원회,박정,박정,더불어민주당,초선,지역구,남,Representative,0.2968827671690504,0.004403362933184718
박찬대,0.0038192307268948,국회운영위원회,박찬대,박찬대,더불어민주당,초선,지역구,남,Representative,0.6056175521921311,0.0023129931640790023
설훈,0.0108100894870133,국회운영위원회,설훈,설훈,더불어민주당,4선,지역구,남,Representative,0.2947522077855856,0.0031862977426569184
소병훈,0.0073062593878568,국회운영위원회,소병훈,소병훈,더불어민주당,초선,지역구,남,Representative,0.5375988645747761,0.003927836751200614
송영길,0.0,국회운영위원회,송영길,송영길,더불어민주당,4선,지역구,남,Representative,0.4968450830667373,0.0
위성곤,0.002329841938356,국회운영위원회,위성곤,위성곤,더불어민주당,초선,지역구,남,Representative,0.8913491139784591,0.002076702547463476
유동수,0.0085116943340766,국회운영위원회,유동수,유동수,더불어민주당,초선,지역구,남,Representative,0.8688043750278167,0.007394997276345229
윤일규,0.0,국회운영위원회,윤일규,윤일규,더불어민주당,초선,지역구,남,Representative,0.2463711717270404,0.0
이학영,0.0009726629093181,국회운영위원회,이학영,이학영,더불어민주당,재선,지역구,남,Representative,0.3212334061727276,0.0003124518194181281
임종성,0.0,국회운영위원회,임종성,임종성,더불어민주당,초선,지역구,남,Representative,0.5180000225410992,0.0
전현희,0.0009364109144628,국회운영위원회,전현희,전현희,더불어민주당,재선,지역구,여,Representative,0.2186320857698749,0.00020472947136667788
전혜숙,0.0018241982129947,국회운영위원회,전혜숙,전혜숙,더불어민주당,재선,지역구,여,Representative,0.717807959122133,0.0013094239963039678
정춘숙,0.0010222331326491,국회운영위원회,정춘숙,정춘숙,더불어민주당,초선,비례대표,여,Representative,0.6218718977568765,0.0006356980581504526
제윤경,0.0,국회운영위원회,제윤경,제윤경,더불어민주당,초선,비례대표,여,Representative,0.2928274618467911,0.0
최인호,0.0,국회운영위원회,최인호,최인호,더불어민주당,초선,지역구,남,Representative,0.1459769861531162,0.0
홍영표,0.0010363686825181,국회운영위원회,홍영표,홍영표,더불어민주당,3선,지역구,남,Representative,0.7711565648093,0.000799202513086598
안상수,0.0274303179959787,국회운영위원회,안상수,안상수,자유한국당,3선,지역구,남,Representative,0.6645956077847494,0.018230068860266412
김경진,0.0417990936820348,국회운영위원회,김경진,김경진,국민의당,초선,지역구,남,Representative,1.3711841868583572,0.05731425628181718
김영우,0.0059215051514755,국회운영위원회,김영우,김영우,자유한국당,3선,지역구,남,Representative,0.6260518797021696,0.0037071694307473173
김태흠,0.0068763438312268,국회운영위원회,김태흠,김태흠,자유한국당,재선,지역구,남,Representative,0.74944812472639,0.005153462989286805
민경욱,0.0,국회운영위원회,민경욱,민경욱,자유한국당,초선,지역구,남,Representative,0.073326278826337,0.0
박맹우,0.0058869334835866,국회운영위원회,박맹우,박맹우,자유한국당,재선,지역구,남,Representative,0.2150211852210185,0.00126581541495809
염동열,0.0,국회운영위원회,염동열,염동열,자유한국당,재선,지역구,남,Representative,0.2114928291135159,0.0
윤상직,0.0,국회운영위원회,윤상직,윤상직,자유한국당,초선,지역구,남,Representative,0.3535025828741088,0.0
윤상현,0.0005791113935937,국회운영위원회,윤상현,윤상현,자유한국당,3선,지역구,남,Representative,0.2001655767502632,0.00011591816610133165
윤재옥,0.0024429627340973,국회운영위원회,윤재옥,윤재옥,자유한국당,재선,지역구,남,Representative,0.1344948665442003,0.000328565946894871
윤한홍,0.0035023857201397,국회운영위원회,윤한홍,윤한홍,자유한국당,초선,지역구,남,Representative,0.2622782919078764,0.000918599744280778
이명수,0.0030931868322355,국회운영위원회,이명수,이명수,자유한국당,3선,지역구,남,Representative,0.3282274440638352,0.0010152688079565692
이언주,0.0008897037608557,국회운영위원회,이언주,이언주,더불어민주당,재선,지역구,여,Representative,1.5238762330035724,0.0013557984155818954
이종명,0.0,국회운영위원회,이종명,이종명,자유한국당,초선,비례대표,남,Representative,0.1302432569839321,0.0
이주영,0.0189553323314539,국회운영위원회,이주영,이주영,자유한국당,5선,지역구,남,Representative,0.5651882414157886,0.01071333094586627
이채익,0.0,국회운영위원회,이채익,이채익,자유한국당,재선,지역구,남,Representative,0.415602928743905,0.0
이학재,0.0,국회운영위원회,이학재,이학재,자유한국당,3선,지역구,남,Representative,1.0008889465537203,0.0
이헌승,0.0,국회운영위원회,이헌승,이헌승,자유한국당,재선,지역구,남,Representative,0.1422055697125377,0.0
장석춘,0.0027965646988682,국회운영위원회,장석춘,장석춘,자유한국당,초선,지역구,남,Representative,0.1436037583640525,0.00040159720126570827
정용기,0.0017567042110061,국회운영위원회,정용기,정용기,자유한국당,재선,지역구,남,Representative,0.1798568900906483,0.0003159553562007032
정우택,0.0005074003685392,국회운영위원회,정우택,정우택,자유한국당,4선,지역구,남,Representative,0.5140939839979815,0.0002608514769443614
정유섭,0.0,국회운영위원회,정유섭,정유섭,자유한국당,초선,지역구,남,Representative,0.4080188775728643,0.0
정점식,0.0,국회운영위원회,정점식,정점식,자유한국당,초선,지역구,남,Representative,-0.0,-0.0
조배숙,0.0050288983782922,국회운영위원회,조배숙,조배숙,국민의당,4선,지역구,여,Representative,1.0458037986965076,0.00525924102727669
조원진,0.0004943387440331,국회운영위원회,조원진,조원진,자유한국당,3선,지역구,남,Representative,0.1561314852952748,7.718184234488856e-05
주광덕,0.0012755800501568,국회운영위원회,주광덕,주광덕,자유한국당,재선,지역구,남,Representative,0.2195218361538728,0.00028001767477166994
홍문표,0.0,국회운영위원회,홍문표,홍문표,자유한국당,3선,지역구,남,Representative,1.0738729958258912,0.0
황주홍,0.0348566800439605,국회운영위원회,황주홍,황주홍,국민의당,재선,지역구,남,Representative,1.2962987186817088,0.045184669678484286
심상정,0.0020754544329038,국회운영위원회,심상정,심상정,정의당,3선,지역구,여,Representative,1.4101172974735254,0.0029266341959557547
김종대,0.0,국회운영위원회,김종대,김종대,정의당,초선,비례대표,남,Representative,1.4582975228087227,0.0
손혜원,0.0071234259714507,국회운영위원회,손혜원,손혜원,더불어민주당,초선,지역구,여,Representative,0.8635365284530971,0.006151338534079169
유성엽,0.0036023448261822,국회운영위원회,유성엽,유성엽,국민의당,3선,지역구,남,Representative,1.0788643249197116,0.0038864413190270748
윤소하,0.005485710734384,국회운영위원회,윤소하,윤소하,정의당,초선,비례대표,남,Representative,1.501385577848504,0.008236166980852862
이정미,0.0008578024379979,국회운영위원회,이정미,이정미,정의당,초선,비례대표,여,Representative,1.419781284660404,0.001217891847405485
정동영,0.004116854487772,국회운영위원회,정동영,정동영,국민의당,4선,지역구,남,Representative,1.1063278234248168,0.004554590664813486
천정배,0.0035718904175213,국회운영위원회,천정배,천정배,국민의당,6선,지역구,남,Representative,0.9572737450190898,0.003419276916778415
추혜선,0.0089278012302226,국회운영위원회,추혜선,추혜선,정의당,초선,비례대표,여,Representative,1.4776255797827655,0.013191947468992958
김재원,0.0,국회운영위원회,김재원,김재원,자유한국당,3선,지역구,남,Representative,0.215473832424108,0.0
박성중,0.0024129346962941,국회운영위원회,박성중,박성중,자유한국당,초선,지역구,남,Representative,0.1599671130327059,0.00038599019730261615
이만희,0.0008619640800066,국회운영위원회,이만희,이만희,자유한국당,초선,지역구,남,Representative,0.3536107077628312,0.0003047997283972715
임이자,0.0,국회운영위원회,임이자,임이자,자유한국당,초선,비례대표,여,Representative,0.2625742813254558,0.0
김광수,0.0027236233798815,국회운영위원회,김광수,김광수,국민의당,초선,지역구,남,Representative,0.7050580980902613,0.0019203127201334197
김종회,0.0035680291644228,국회운영위원회,김종회,김종회,국민의당,초선,지역구,남,Representative,1.05317158253419,0.003757746921623304
박지원,0.0,국회운영위원회,박지원,박지원,국민의당,4선,지역구,남,Representative,0.7565970138970873,0.0
장병완,0.0460111579203665,국회운영위원회,장병완,장병완,국민의당,3선,지역구,남,Representative,0.8364677546616743,0.03848684995503268
홍문종,0.0,국회운영위원회,홍문종,홍문종,자유한국당,4선,지역구,남,Representative,0.1754129276773165,0.0
강석진,0.0066658984240763,국회운영위원회,강석진,강석진,자유한국당,초선,지역구,남,Representative,0.6089939732328231,0.00405949196644464
김규환,0.0,국회운영위원회,김규환,김규환,자유한국당,초선,비례대표,남,Representative,0.4770049822009083,0.0
이양수,0.0,국회운영위원회,이양수,이양수,자유한국당,초선,지역구,남,Representative,0.8099604387683925,0.0
이은권,0.0,국회운영위원회,이은권,이은권,자유한국당,초선,지역구,남,Representative,0.2381916954337352,0.0
김두관,0.0,국회운영위원회,김두관,김두관,더불어민주당,초선,지역구,남,Representative,0.4560581632169218,0.0
윤영일,0.0,국회운영위원회,윤영일,윤영일,국민의당,초선,지역구,남,Representative,1.2136308597582175,0.0
이규희,0.0,국회운영위원회,이규희,이규희,더불어민주당,초선,지역구,남,Representative,0.3036400552435822,0.0
이춘석,0.0027795932203107,국회운영위원회,이춘석,이춘석,더불어민주당,3선,지역구,남,Representative,0.5338027552115759,0.0014837545193692688
노웅래,0.0048271587494493,국회운영위원회,노웅래,노웅래,더불어민주당,3선,지역구,남,Representative,0.7159401864066474,0.0034559569348952108
김해영,0.0103868222429826,국회운영위원회,김해영,김해영,더불어민주당,초선,지역구,남,Representative,0.4741611749752225,0.004925027838991405
남인순,0.0,국회운영위원회,남인순,남인순,더불어민주당,재선,지역구,여,Representative,0.6462902314628618,0.0
정은혜,0.0,국회운영위원회,정은혜,정은혜,더불어민주당,초선,비례대표,여,Representative,0.6448259909434018,0.0
안민석,0.0012894053426002,국회운영위원회,안민석,안민석,더불어민주당,4선,지역구,남,Representative,0.6831934548821521,0.0008809132907545356
송갑석,0.0,국회운영위원회,송갑석,송갑석,더불어민주당,초선,지역구,남,Representative,0.1128634081839454,0.0
금태섭,0.0076256020188217,국회운영위원회,금태섭,금태섭,더불어민주당,초선,지역구,남,Representative,0.4645794902283139,0.0035426982985881867
이인영,0.000383774905078,국회운영위원회,이인영,이인영,더불어민주당,3선,지역구,남,Representative,0.1211476890856317,4.649344287925736e-05
이원욱,0.0027658556773666,국회운영위원회,이원욱,이원욱,더불어민주당,재선,지역구,남,Representative,0.3714494969930796,0.001027375700113277
박선숙,0.0,국회운영위원회,박선숙,박선숙,국민의당,재선,비례대표,여,Representative,1.2142537538570304,0.0
서형수,0.0015220809411812,국회운영위원회,서형수,서형수,더불어민주당,초선,지역구,남,Representative,0.5046603090328576,0.0007681338381495272
인재근,0.0015691120250431,국회운영위원회,인재근,인재근,더불어민주당,재선,지역구,여,Representative,0.4706617600587874,0.0007385210274361936
조응천,0.000160977961615,국회운영위원회,조응천,조응천,더불어민주당,초선,지역구,남,Representative,0.3625277926369529,5.8358985087482085e-05
곽상도,0.032091625408503,국회운영위원회,곽상도,곽상도,자유한국당,초선,지역구,남,Representative,0.1797207201934033,0.005767530030593079
경대수,0.0,국회운영위원회,경대수,경대수,자유한국당,재선,지역구,남,Representative,0.635460965905347,0.0
권성동,0.0,국회운영위원회,권성동,권성동,자유한국당,3선,지역구,남,Representative,0.4062466024090395,0.0
김광림,0.0,국회운영위원회,김광림,김광림,자유한국당,3선,지역구,남,Representative,0.2439500943098557,0.0
김기선,0.0,국회운영위원회,김기선,김기선,자유한국당,재선,지역구,남,Representative,0.2058944226376191,0.0
김도읍,0.0053404207988998,국회운영위원회,김도읍,김도읍,자유한국당,재선,지역구,남,Representative,0.0786043622449074,0.00041978037101695763
김선동,0.0,국회운영위원회,김선동,김선동,자유한국당,재선,지역구,남,Representative,0.1938810024934638,0.0
김성찬,0.0062488107045331,국회운영위원회,김성찬,김성찬,자유한국당,재선,지역구,남,Representative,0.6145298499661254,0.003840080704723444
김순례,0.0,국회운영위원회,김순례,김순례,자유한국당,초선,비례대표,여,Representative,0.2162730117184349,0.0
김재경,0.0006963406719838,국회운영위원회,김재경,김재경,자유한국당,4선,지역구,남,Representative,0.1491019221549866,0.00010382573266747961
김정훈,8.680804634405798e-06,국회운영위원회,김정훈,김정훈,자유한국당,4선,지역구,남,Representative,0.260541039338365,2.261705861741382e-06
김학용,0.0,국회운영위원회,김학용,김학용,자유한국당,3선,지역구,남,Representative,0.3347518226262136,0.0
나경원,0.0,국회운영위원회,나경원,나경원,자유한국당,4선,지역구,여,Representative,0.4570003286366014,0.0
문진국,0.0,국회운영위원회,문진국,문진국,자유한국당,초선,비례대표,남,Representative,0.6376962280009649,0.0
박대출,0.0024286171703199,국회운영위원회,박대출,박대출,자유한국당,재선,지역구,남,Representative,0.1666888897701005,0.0004048234997972272
박순자,0.0,국회운영위원회,박순자,박순자,자유한국당,3선,지역구,여,Representative,0.4713721881542825,0.0
박완수,0.0052742833489815,국회운영위원회,박완수,박완수,자유한국당,초선,지역구,남,Representative,0.320674965976727,0.0016913306334862604
백승주,0.0007730896991752,국회운영위원회,백승주,백승주,자유한국당,초선,지역구,남,Representative,0.1747219249951915,0.00013507572043384446
신보라,0.0273341583031854,국회운영위원회,신보라,신보라,자유한국당,초선,비례대표,여,Representative,0.2403514969713895,0.006569805866623547
신상진,0.0065981508339122,국회운영위원회,신상진,신상진,자유한국당,4선,지역구,남,Representative,0.5170961526344651,0.003411878410717886
엄용수,0.0031873760845297,국회운영위원회,엄용수,엄용수,자유한국당,초선,지역구,남,Representative,0.3660271027599738,0.0011666660336268355
여상규,0.0,국회운영위원회,여상규,여상규,자유한국당,3선,지역구,남,Representative,0.179755435767015,0.0
유기준,0.0,국회운영위원회,유기준,유기준,자유한국당,4선,지역구,남,Representative,0.2633017533080311,0.0
유민봉,0.0048353285177437,국회운영위원회,유민봉,유민봉,자유한국당,초선,비례대표,남,Representative,0.2816932534582966,0.0013620794217029056
유재중,0.0,국회운영위원회,유재중,유재중,자유한국당,3선,지역구,남,Representative,0.4969856333113908,0.0
윤영석,0.0,국회운영위원회,윤영석,윤영석,자유한국당,재선,지역구,남,Representative,0.3920069894662951,0.0
이은재,0.0,국회운영위원회,이은재,이은재,자유한국당,재선,지역구,여,Representative,0.0511753819484567,0.0
이장우,0.0,국회운영위원회,이장우,이장우,자유한국당,재선,지역구,남,Representative,0.2676638759131752,0.0
이종구,0.0,국회운영위원회,이종구,이종구,자유한국당,3선,지역구,남,Representative,0.5199034206107074,0.0
이종배,0.0023492181382462,국회운영위원회,이종배,이종배,자유한국당,재선,지역구,남,Representative,0.2546643617911198,0.0005982621378845911
이진복,0.0,국회운영위원회,이진복,이진복,자유한국당,3선,지역구,남,Representative,0.219085789524194,0.0
이철규,0.0,국회운영위원회,이철규,이철규,자유한국당,초선,지역구,남,Representative,0.4017209073035526,0.0
장제원,0.0021872786763024,국회운영위원회,장제원,장제원,자유한국당,재선,지역구,남,Representative,0.5900030223326368,0.0012905010297021451
전희경,0.0,국회운영위원회,전희경,전희경,자유한국당,초선,비례대표,여,Representative,0.0178870009551029,0.0
정양석,0.006007037166183,국회운영위원회,정양석,정양석,자유한국당,재선,지역구,남,Representative,0.3859603071668061,0.0023184779098224116
정종섭,0.0027148172860709,국회운영위원회,정종섭,정종섭,자유한국당,초선,지역구,남,Representative,0.3807594230574026,0.0010336922635506194
조경태,0.009531950174147,국회운영위원회,조경태,조경태,자유한국당,4선,지역구,남,Representative,0.9905363611314508,0.009441743239985869
조훈현,0.0,국회운영위원회,조훈현,조훈현,자유한국당,초선,비례대표,남,Representative,0.3604447460125601,0.0
주호영,0.0156692193685522,국회운영위원회,주호영,주호영,자유한국당,4선,지역구,남,Representative,0.3195534977330795,0.005007153855967771
최교일,0.0024620640708022,국회운영위원회,최교일,최교일,자유한국당,초선,지역구,남,Representative,0.095160296612104,0.00023429074725554158
한선교,0.0003885660650256,국회운영위원회,한선교,한선교,자유한국당,4선,지역구,남,Representative,0.1186880320068769,4.6118141562544627e-05
홍일표,0.0009759494008825,국회운영위원회,홍일표,홍일표,자유한국당,3선,지역구,남,Representative,0.7569146892318556,0.0007387104374749931
황영철,0.0,국회운영위원회,황영철,황영철,자유한국당,3선,지역구,남,Representative,0.3717335455385492,0.0
신경민,0.0026288593789026,국회운영위원회,신경민,신경민,더불어민주당,재선,지역구,남,Representative,0.2582677030896177,0.0006789494735347735
박주현,5.945280317575128e-05,국회운영위원회,박주현,박주현,국민의당,초선,비례대표,여,Representative,0.6812471540561623,4.050205296414173e-05
이용주,0.0,국회운영위원회,이용주,이용주,국민의당,초선,지역구,남,Representative,0.6566531230147329,0.0
권칠승,0.0036767215024384,국회운영위원회,권칠승,권칠승,더불어민주당,초선,지역구,남,Representative,0.3014891570605743,0.0011084916665166414
김영호,0.0014583660567544,국회운영위원회,김영호,김영호,더불어민주당,초선,지역구,남,Representative,0.4539708046944207,0.0006620556123238242
표창원,0.0033111015443996,국회운영위원회,표창원,표창원,더불어민주당,초선,지역구,남,Representative,0.4432466247795722,0.0014676345838575515
변재일,0.0047314562964144,국회운영위원회,변재일,변재일,더불어민주당,4선,지역구,남,Representative,0.629493870938658,0.0029784227392069874
안규백,0.0037759049676468,국회운영위원회,안규백,안규백,더불어민주당,3선,지역구,남,Representative,0.6009595071079386,0.0022691659882434377
이용호,0.0,국회운영위원회,이용호,이용호,국민의당,초선,지역구,남,Representative,0.9837359713108262,0.0
장정숙,0.0088477764026998,국회운영위원회,장정숙,장정숙,국민의당,초선,비례대표,여,Representative,1.0742364163183826,0.009504603615222585
최도자,0.0215966673733113,국회운영위원회,최도자,최도자,국민의당,초선,비례대표,여,Representative,1.2596089727347155,0.02720335600458999
홍익표,0.0008519888292918,국회운영위원회,홍익표,홍익표,더불어민주당,재선,지역구,남,Representative,0.1975395629671791,0.00016830150099122072
오영훈,0.0,국회운영위원회,오영훈,오영훈,더불어민주당,초선,지역구,남,Representative,0.7649594424293005,0.0
김부겸,0.0002329920142859,국회운영위원회,김부겸,김부겸,더불어민주당,4선,지역구,남,Representative,0.8571509059437675,0.0001997093161228224
신동근,0.0009818382289226,국회운영위원회,신동근,신동근,더불어민주당,초선,지역구,남,Representative,0.4356644688754545,0.0004277520305251814
김성수,0.0032175012860615,국회운영위원회,김성수,김성수,더불어민주당,초선,비례대표,남,Representative,0.6300024830232042,0.0020270337993490975
박완주,0.0022779337712837,국회운영위원회,박완주,박완주,더불어민주당,재선,지역구,남,Representative,0.7029909046961353,0.0016013667227126075
이수혁,0.0061185999057968,국회운영위원회,이수혁,이수혁,더불어민주당,초선,비례대표,남,Representative,0.3510840296934358,0.0021481427110090173
이혜훈,0.0,국회운영위원회,이혜훈,이혜훈,자유한국당,3선,지역구,여,Representative,1.4755924567120928,0.0
임재훈,0.0004136981076903,국회운영위원회,임재훈,임재훈,국민의당,초선,비례대표,남,Representative,1.0830349246445592,0.0004480494988879608
채이배,0.011667767591989,국회운영위원회,채이배,채이배,국민의당,초선,비례대표,남,Representative,1.231055717778328,0.014363672007826732
도종환,0.0,국회운영위원회,도종환,도종환,더불어민주당,재선,지역구,남,Representative,0.5493526775829224,0.0
주승용,0.010004787952019,국회운영위원회,주승용,주승용,국민의당,4선,지역구,남,Representative,1.1127518815412194,0.011132846618030065
정세균,0.0052026067545451,국회운영위원회,정세균,정세균,더불어민주당,6선,지역구,남,Representative,0.8298975517248326,0.0043176306081840555
황희,0.0012352830206862,국회운영위원회,황희,황희,더불어민주당,초선,지역구,남,Representative,0.2691269447247251,0.00033244794522760635
어기구,0.0018723773992077,국회운영위원회,어기구,어기구,더불어민주당,초선,지역구,남,Representative,0.386064465691427,0.0007228583801978244
이완영,0.0105924144196416,국회운영위원회,이완영,이완영,자유한국당,재선,지역구,남,Representative,0.3571997154092039,0.0037836074161923276
김관영,0.0202791910319143,국회운영위원회,김관영,김관영,국민의당,재선,지역구,남,Representative,1.1358758772529134,0.02303464390335507
박주선,0.0,국회운영위원회,박주선,박주선,국민의당,4선,지역구,남,Representative,1.0117643014135882,0.0
김중로,0.0045934070721644,국회운영위원회,김중로,김중로,국민의당,초선,비례대표,남,Representative,1.0195617327999331,0.004683262073951404
이정현,0.0003055051688037,국회운영위원회,이정현,이정현,자유한국당,3선,지역구,남,Representative,0.583583007550223,0.00017828762523260179
박병석,0.0001114530932432,국회운영위원회,박병석,박병석,더불어민주당,5선,지역구,남,Representative,0.4701074306076837,5.2394927297839345e-05
김종훈,0.001885511174188,국회운영위원회,김종훈,김종훈,더불어민주당,초선,지역구,남,Representative,1.5948540798459616,0.0030071151887488814
우상호,0.0005286891347471,국회운영위원회,우상호,우상호,더불어민주당,3선,지역구,남,Representative,0.950393725091267,0.0005024628361875752
권은희,0.001334163236599,국회운영위원회,권은희,권은희,국민의당,재선,지역구,여,Representative,0.9101311635551772,0.001214263538898389
이태규,0.0065783920492032,국회운영위원회,이태규,이태규,국민의당,초선,비례대표,남,Representative,1.2563599016081857,0.008264827987677003
박영선,0.0027165096634388,국회운영위원회,박영선,박영선,더불어민주당,4선,지역구,여,Representative,0.4472601336192084,0.0012149864750475086
진선미,0.0029918005358676,국회운영위원회,진선미,진선미,더불어민주당,재선,지역구,여,Representative,0.7038169878391717,0.002105680041369954
강길부,0.0,국회운영위원회,강길부,강길부,자유한국당,4선,지역구,남,Representative,1.011544857155329,0.0
서청원,0.0,국회운영위원회,서청원,서청원,자유한국당,8선,지역구,남,Representative,0.2133277142020287,0.0
조정식,0.0066833318257181,국회운영위원회,조정식,조정식,더불어민주당,4선,지역구,남,Representative,0.657600712329438,0.004394963769326225
이상돈,0.002114680192584,국회운영위원회,이상돈,이상돈,국민의당,초선,비례대표,남,Representative,1.606671771644464,0.0033975969714803915
오제세,0.0,국회운영위원회,오제세,오제세,더불어민주당,4선,지역구,남,Representative,1.1845693642879889,0.0
이해찬,0.0088356392130075,국회운영위원회,이해찬,이해찬,더불어민주당,7선,지역구,남,Representative,0.3925330774809683,0.0034682806517933543
유은혜,0.0054267338190479,국회운영위원회,유은혜,유은혜,더불어민주당,재선,지역구,여,Representative,0.4014353783153699,0.002178482943666306
추미애,0.0034647053919955,국회운영위원회,추미애,추미애,더불어민주당,5선,지역구,여,Representative,0.2576812972041676,0.0008927897798396745
노회찬,0.0012529375520151,국회운영위원회,노회찬,노회찬,정의당,3선,지역구,남,Representative,1.280547886443722,0.0016044465340789074
박용진,0.0024013945148292,국회운영위원회,박용진,박용진,더불어민주당,초선,지역구,남,Representative,0.6153148674123682,0.0014776137474969175
김경수,0.000316615374359,국회운영위원회,김경수,김경수,더불어민주당,초선,지역구,남,Representative,0.2933099446985726,9.286643794395614e-05
박남춘,0.0021064692775356,국회운영위원회,박남춘,박남춘,더불어민주당,재선,지역구,남,Representative,0.4605735800336737,0.0009701840963855175
