노드,Betweenness,소관위원회
박완주,0.0002091770819640128,교육위원회
이개호,0.0007492489462604533,교육위원회
전혜숙,0.005483305620468373,교육위원회
서형수,0.0,교육위원회
어기구,0.0,교육위원회
원혜영,0.0084649858236285,교육위원회
심기준,0.0,교육위원회
소병훈,0.00343068992450865,교육위원회
홍영표,0.0,교육위원회
이춘석,0.0029021838046887735,교육위원회
금태섭,0.0008446917723240912,교육위원회
이학영,0.0003585849358291222,교육위원회
윤영일,0.0,교육위원회
황영철,0.0,교육위원회
김광수,0.0011035262714247556,교육위원회
박주현,0.0003847272927264479,교육위원회
김태년,0.0010229087681529851,교육위원회
표창원,0.0,교육위원회
김중로,0.0,교육위원회
오신환,0.0,교육위원회
유승민,0.0,교육위원회
이태규,0.001193298899764233,교육위원회
제윤경,0.00030799570451235,교육위원회
노웅래,0.010505993705719011,교육위원회
이용주,0.0,교육위원회
민홍철,0.005240886168244255,교육위원회
채이배,0.0010864519325294094,교육위원회
박주선,0.001310740020286119,교육위원회
오제세,0.0005078217798487767,교육위원회
전현희,0.0008669478977717305,교육위원회
심재권,0.0018099800796713892,교육위원회
강창일,0.0012946664020749847,교육위원회
이수혁,0.0,교육위원회
강길부,0.011336280090321744,교육위원회
김영춘,0.0030980961018251016,교육위원회
이훈,0.0,교육위원회
권미혁,0.0030024630679641256,교육위원회
이재정,0.0,교육위원회
이상민,0.0001404326804606979,교육위원회
손금주,0.0,교육위원회
이용호,0.0014902035578869199,교육위원회
박주민,0.010315035683571318,교육위원회
전해철,0.00045071946543747744,교육위원회
황희,0.0,교육위원회
이인영,0.0002482352625186556,교육위원회
이완영,0.0,교육위원회
송기헌,0.0005795221097966659,교육위원회
김부겸,0.007660702786053971,교육위원회
변재일,0.0017735327063376815,교육위원회
민병두,0.0,교육위원회
유의동,0.0,교육위원회
박범계,0.0007047293668080921,교육위원회
박병석,0.0,교육위원회
우상호,0.0,교육위원회
이상돈,0.0,교육위원회
지상욱,0.0,교육위원회
이군현,0.0,교육위원회
김성환,0.0,교육위원회
김현미,0.0,교육위원회
박영선,0.0,교육위원회
유은혜,0.008341830044317326,교육위원회
이해찬,0.0,교육위원회
진선미,0.000944181444571332,교육위원회
진영,0.0,교육위원회
문희상,0.0,교육위원회
권석창,0.0,교육위원회
양승조,0.0003255374642464675,교육위원회
노회찬,0.0004707467447925254,교육위원회
오세정,0.005089331972597859,교육위원회
김성식,0.0,교육위원회
이혜훈,0.0,교육위원회
박찬우,0.0,교육위원회
박준영,0.0013901595495709196,교육위원회
박남춘,0.0007934566990733136,교육위원회
이우현,0.0,교육위원회
송기석,0.005133138115939737,교육위원회
이철우,0.0,교육위원회
최명길,0.0,교육위원회
윤종오,0.00022190837036730704,교육위원회
이정현,0.0006162469024615948,교육위원회
문미옥,0.0,교육위원회
김경수,0.000517873674439781,교육위원회
김종태,0.0,교육위원회
배덕광,0.0,교육위원회
안철수,0.0,교육위원회
김종인,0.0,교육위원회
윤준호,0.01552431803108983,농림축산식품해양수산위원회
김철민,0.020101066282214135,농림축산식품해양수산위원회
박경미,0.0,농림축산식품해양수산위원회
박광온,0.0037749837401210525,농림축산식품해양수산위원회
박재호,0.002542142873666834,농림축산식품해양수산위원회
송영길,0.0,농림축산식품해양수산위원회
신경민,0.0014190497354212431,농림축산식품해양수산위원회
안민석,0.0,농림축산식품해양수산위원회
오영훈,0.008783895157698115,농림축산식품해양수산위원회
이용득,0.0004942734628762693,농림축산식품해양수산위원회
김민기,0.0007970504034252843,농림축산식품해양수산위원회
김병관,0.0010256466639392042,농림축산식품해양수산위원회
박정,0.007108127490735699,농림축산식품해양수산위원회
서형수,0.0,농림축산식품해양수산위원회
송기헌,0.0,농림축산식품해양수산위원회
심기준,0.0,농림축산식품해양수산위원회
우원식,0.0,농림축산식품해양수산위원회
윤관석,0.0019612470682776073,농림축산식품해양수산위원회
전재수,0.001349521724700187,농림축산식품해양수산위원회
정은혜,0.0,농림축산식품해양수산위원회
정운천,0.012947133800934632,농림축산식품해양수산위원회
김성찬,0.028624440122351536,농림축산식품해양수산위원회
김세연,0.0,농림축산식품해양수산위원회
문진국,0.006465184272533529,농림축산식품해양수산위원회
원유철,0.0020853276333373315,농림축산식품해양수산위원회
이언주,0.0,농림축산식품해양수산위원회
이은재,0.0,농림축산식품해양수산위원회
이철규,0.0009117562579195766,농림축산식품해양수산위원회
정갑윤,0.0,농림축산식품해양수산위원회
정병국,0.002552770293854187,농림축산식품해양수산위원회
하태경,0.0,농림축산식품해양수산위원회
이명수,0.007938264519321175,농림축산식품해양수산위원회
김성원,0.0025786908478078185,농림축산식품해양수산위원회
김승희,0.0,농림축산식품해양수산위원회
박덕흠,0.001868632250752654,농림축산식품해양수산위원회
성일종,0.0036318097242637837,농림축산식품해양수산위원회
오제세,0.0,농림축산식품해양수산위원회
유민봉,0.0,농림축산식품해양수산위원회
윤종필,0.0,농림축산식품해양수산위원회
조배숙,0.0033192340646408104,농림축산식품해양수산위원회
홍문표,0.010968144112824204,농림축산식품해양수산위원회
황주홍,0.06373029192715457,농림축산식품해양수산위원회
박찬대,0.0,농림축산식품해양수산위원회
유성엽,0.001352701135672489,농림축산식품해양수산위원회
이종걸,0.0,농림축산식품해양수산위원회
이찬열,0.016974014206856163,농림축산식품해양수산위원회
정동영,0.0007870223320263933,농림축산식품해양수산위원회
최도자,0.0012356162031105186,농림축산식품해양수산위원회
송희경,0.0017719663965883841,농림축산식품해양수산위원회
강석호,0.008175024096712741,농림축산식품해양수산위원회
김용태,0.0,농림축산식품해양수산위원회
김정훈,0.0,농림축산식품해양수산위원회
민경욱,0.0018038272051232522,농림축산식품해양수산위원회
송석준,0.0013656753672255876,농림축산식품해양수산위원회
윤상직,0.002088608217256405,농림축산식품해양수산위원회
임이자,0.0019376226971927425,농림축산식품해양수산위원회
정태옥,0.0,농림축산식품해양수산위원회
최연혜,0.0,농림축산식품해양수산위원회
이학재,0.0009482263294590653,농림축산식품해양수산위원회
김삼화,0.0,농림축산식품해양수산위원회
김진표,0.0,농림축산식품해양수산위원회
유승희,0.001185358459115689,농림축산식품해양수산위원회
이동섭,0.0020189032899642027,농림축산식품해양수산위원회
장정숙,0.0020363557568844662,농림축산식품해양수산위원회
전혜숙,0.0015275239313490402,농림축산식품해양수산위원회
박홍근,0.005312845421142174,농림축산식품해양수산위원회
기동민,0.0013812018622737776,농림축산식품해양수산위원회
김영호,0.0013676580868384536,농림축산식품해양수산위원회
김해영,0.001104858029990205,농림축산식품해양수산위원회
남인순,0.0010110270261974583,농림축산식품해양수산위원회
서영교,0.008279416787266432,농림축산식품해양수산위원회
이정미,0.0007681086484891504,농림축산식품해양수산위원회
최교일,0.0008476011839737326,농림축산식품해양수산위원회
권성동,0.0,농림축산식품해양수산위원회
김정재,0.0012405629260036875,농림축산식품해양수산위원회
김태흠,0.02378462882444936,농림축산식품해양수산위원회
박명재,0.011750526911745027,농림축산식품해양수산위원회
서청원,0.0,농림축산식품해양수산위원회
윤영석,0.0,농림축산식품해양수산위원회
추경호,0.003168230052863078,농림축산식품해양수산위원회
경대수,0.01830783800308925,농림축산식품해양수산위원회
이만희,0.019294252185314026,농림축산식품해양수산위원회
서삼석,0.002618649126060867,농림축산식품해양수산위원회
김정호,0.0013442195144276418,농림축산식품해양수산위원회
김현권,0.038734412879221816,농림축산식품해양수산위원회
송갑석,0.0,농림축산식품해양수산위원회
신창현,0.001122006979831877,농림축산식품해양수산위원회
안호영,0.002093110006728144,농림축산식품해양수산위원회
위성곤,0.019567206661462305,농림축산식품해양수산위원회
윤후덕,0.0017865747573708084,농림축산식품해양수산위원회
이개호,0.01533075937044501,농림축산식품해양수산위원회
정인화,0.012246035750036527,농림축산식품해양수산위원회
황희,0.0,농림축산식품해양수산위원회
김성환,0.0,농림축산식품해양수산위원회
이원욱,0.003550760284573117,농림축산식품해양수산위원회
전현희,0.00041575997382703467,농림축산식품해양수산위원회
홍의락,0.006682409106993734,농림축산식품해양수산위원회
노웅래,0.0032568267560495142,농림축산식품해양수산위원회
임재훈,0.0,농림축산식품해양수산위원회
정재호,0.0008751201080440458,농림축산식품해양수산위원회
주승용,0.004354790002598078,농림축산식품해양수산위원회
강석진,0.010907439049873978,농림축산식품해양수산위원회
정용기,0.0003501545071920029,농림축산식품해양수산위원회
정종섭,0.0,농림축산식품해양수산위원회
김광림,0.0,농림축산식품해양수산위원회
송언석,0.0,농림축산식품해양수산위원회
김재원,0.0010167510087907665,농림축산식품해양수산위원회
김진태,0.0,농림축산식품해양수산위원회
조원진,0.0,농림축산식품해양수산위원회
함진규,0.0016126341926684335,농림축산식품해양수산위원회
권칠승,0.004085331559854558,농림축산식품해양수산위원회
윤호중,0.0,농림축산식품해양수산위원회
이상헌,0.000620837034849746,농림축산식품해양수산위원회
천정배,0.0,농림축산식품해양수산위원회
김영춘,0.004509080230657526,농림축산식품해양수산위원회
강창일,0.011348149129654737,농림축산식품해양수산위원회
김부겸,0.0,농림축산식품해양수산위원회
김종민,0.0021326125592508603,농림축산식품해양수산위원회
유동수,0.0033557539452625652,농림축산식품해양수산위원회
정성호,0.0,농림축산식품해양수산위원회
이학영,0.0013457490775144441,농림축산식품해양수산위원회
최재성,0.00022747643649086591,농림축산식품해양수산위원회
김석기,0.0,농림축산식품해양수산위원회
백승주,0.0012032142605357986,농림축산식품해양수산위원회
안상수,0.010544873401574714,농림축산식품해양수산위원회
이장우,0.00020217984426557716,농림축산식품해양수산위원회
김경진,0.0,농림축산식품해양수산위원회
김정우,0.0,농림축산식품해양수산위원회
윤영일,0.007730979945667572,농림축산식품해양수산위원회
김종회,0.02276204707145423,농림축산식품해양수산위원회
박지원,0.0018982023077153043,농림축산식품해양수산위원회
장병완,0.000913605668522468,농림축산식품해양수산위원회
정세균,0.0,농림축산식품해양수산위원회
김관영,0.0025639196108738892,농림축산식품해양수산위원회
김광수,0.0013604303863918995,농림축산식품해양수산위원회
박주현,0.003401160372914399,농림축산식품해양수산위원회
윤소하,0.006495091928185544,농림축산식품해양수산위원회
김동철,0.005008602180025756,농림축산식품해양수산위원회
도종환,0.0,농림축산식품해양수산위원회
맹성규,0.00020267806893628872,농림축산식품해양수산위원회
백혜련,0.004245177474146331,농림축산식품해양수산위원회
민홍철,0.001307423303925421,농림축산식품해양수산위원회
박주선,0.0,농림축산식품해양수산위원회
우상호,4.179740203779597e-05,농림축산식품해양수산위원회
박맹우,0.0,농림축산식품해양수산위원회
김순례,0.0,농림축산식품해양수산위원회
정양석,0.0,농림축산식품해양수산위원회
정점식,2.8185170193251385e-06,농림축산식품해양수산위원회
김규환,0.0,농림축산식품해양수산위원회
김영우,0.0,농림축산식품해양수산위원회
김현아,0.0020094429138967423,농림축산식품해양수산위원회
이양수,0.014300552649786906,농림축산식품해양수산위원회
손금주,0.0074417745510411,농림축산식품해양수산위원회
손혜원,0.0051305221108025765,농림축산식품해양수산위원회
신상진,0.0,농림축산식품해양수산위원회
심재철,0.00046423791089884853,농림축산식품해양수산위원회
이종배,0.005984100773402824,농림축산식품해양수산위원회
박완주,0.011084903358902111,농림축산식품해양수산위원회
강훈식,0.0037174252554296647,농림축산식품해양수산위원회
김두관,0.0,농림축산식품해양수산위원회
김병기,0.0010873972198958593,농림축산식품해양수산위원회
윤일규,0.0,농림축산식품해양수산위원회
진선미,0.0010944204171790205,농림축산식품해양수산위원회
박완수,0.0003538202613335466,농림축산식품해양수산위원회
이춘석,0.0036648044858347997,농림축산식품해양수산위원회
홍익표,0.0005573923139099937,농림축산식품해양수산위원회
권미혁,0.006563547978776839,농림축산식품해양수산위원회
이석현,0.0017100267431475013,농림축산식품해양수산위원회
이재정,0.0,농림축산식품해양수산위원회
임종성,0.0,농림축산식품해양수산위원회
윤한홍,0.0,농림축산식품해양수산위원회
김수민,0.0,농림축산식품해양수산위원회
김중로,0.0,농림축산식품해양수산위원회
신용현,0.0,농림축산식품해양수산위원회
오신환,0.0,농림축산식품해양수산위원회
이종명,0.0018067905356748263,농림축산식품해양수산위원회
채이배,0.0011200178886063203,농림축산식품해양수산위원회
인재근,0.0025330833832251684,농림축산식품해양수산위원회
고용진,0.001747749905711904,농림축산식품해양수산위원회
백재현,0.0,농림축산식품해양수산위원회
최인호,0.001495405994753647,농림축산식품해양수산위원회
홍영표,0.0,농림축산식품해양수산위원회
신동근,0.0,농림축산식품해양수산위원회
이후삼,0.0,농림축산식품해양수산위원회
조정식,0.0,농림축산식품해양수산위원회
어기구,0.004225088834410125,농림축산식품해양수산위원회
금태섭,0.0,농림축산식품해양수산위원회
원혜영,0.0,농림축산식품해양수산위원회
강병원,0.0021723924995604876,농림축산식품해양수산위원회
김상희,0.004427113820929162,농림축산식품해양수산위원회
이규희,0.0,농림축산식품해양수산위원회
조응천,0.0005239602833132274,농림축산식품해양수산위원회
김경협,0.0,농림축산식품해양수산위원회
조승래,0.0,농림축산식품해양수산위원회
김선동,0.0,농림축산식품해양수산위원회
김학용,0.0004609772964433725,농림축산식품해양수산위원회
여상규,0.0006055402012507662,농림축산식품해양수산위원회
이은권,0.0009951704078047692,농림축산식품해양수산위원회
이현재,0.0,농림축산식품해양수산위원회
송옥주,0.0011456547557175984,농림축산식품해양수산위원회
김명연,0.00038361701551025904,농림축산식품해양수산위원회
정유섭,0.009758577233101674,농림축산식품해양수산위원회
홍철호,0.0008672025133771735,농림축산식품해양수산위원회
김종대,0.0,농림축산식품해양수산위원회
심상정,0.0003261790713307334,농림축산식품해양수산위원회
여영국,0.0,농림축산식품해양수산위원회
정춘숙,0.0,농림축산식품해양수산위원회
추혜선,0.0,농림축산식품해양수산위원회
김영진,0.0,농림축산식품해양수산위원회
김무성,0.0,농림축산식품해양수산위원회
윤재옥,0.0,농림축산식품해양수산위원회
김재경,0.0016956015045412433,농림축산식품해양수산위원회
정진석,0.0004936685211006508,농림축산식품해양수산위원회
추미애,0.0,농림축산식품해양수산위원회
박선숙,0.0,농림축산식품해양수산위원회
이훈,0.0,농림축산식품해양수산위원회
이용주,0.0013685720744788428,농림축산식품해양수산위원회
곽대훈,0.0,농림축산식품해양수산위원회
김기선,0.0003977351225785837,농림축산식품해양수산위원회
이혜훈,0.0,농림축산식품해양수산위원회
표창원,0.005381743416388001,농림축산식품해양수산위원회
이상돈,0.0008100022327178327,농림축산식품해양수산위원회
박용진,0.0,농림축산식품해양수산위원회
제윤경,0.0,농림축산식품해양수산위원회
장석춘,0.0006265067153486159,농림축산식품해양수산위원회
황영철,0.002397006738064567,농림축산식품해양수산위원회
강효상,0.00014774562829721475,농림축산식품해양수산위원회
김상훈,0.0,농림축산식품해양수산위원회
이진복,0.0,농림축산식품해양수산위원회
심재권,0.0005799810458807589,농림축산식품해양수산위원회
강길부,0.003835697686696689,농림축산식품해양수산위원회
김한표,0.00022349339081533025,농림축산식품해양수산위원회
한정애,0.0067120220727605985,농림축산식품해양수산위원회
이용호,0.0023689587682485646,농림축산식품해양수산위원회
설훈,0.0038373091251408765,농림축산식품해양수산위원회
변재일,0.0,농림축산식품해양수산위원회
엄용수,0.004108891825804394,농림축산식품해양수산위원회
장제원,0.001378604977541965,농림축산식품해양수산위원회
박대출,0.0013421999632394035,농림축산식품해양수산위원회
김도읍,0.005830959039627494,농림축산식품해양수산위원회
유재중,0.0,농림축산식품해양수산위원회
염동열,0.0,농림축산식품해양수산위원회
주광덕,0.0,농림축산식품해양수산위원회
박성중,0.0,농림축산식품해양수산위원회
김한정,0.0019212958973023042,농림축산식품해양수산위원회
주호영,0.004056012935313074,농림축산식품해양수산위원회
이헌승,0.0,농림축산식품해양수산위원회
이수혁,0.0004673908498892055,농림축산식품해양수산위원회
정우택,3.141771197552612e-05,농림축산식품해양수산위원회
조훈현,0.0,농림축산식품해양수산위원회
조경태,0.002882832244679065,농림축산식품해양수산위원회
유의동,0.0004541897990869594,농림축산식품해양수산위원회
김종석,0.0,농림축산식품해양수산위원회
이채익,0.0016646391951205255,농림축산식품해양수산위원회
소병훈,0.0,농림축산식품해양수산위원회
김성수,0.0,농림축산식품해양수산위원회
이태규,0.0002221380920645419,농림축산식품해양수산위원회
김영주,0.0,농림축산식품해양수산위원회
전해철,0.0,농림축산식품해양수산위원회
최운열,0.0005421086597665524,농림축산식품해양수산위원회
김태년,0.0,농림축산식품해양수산위원회
민병두,0.0,농림축산식품해양수산위원회
안규백,0.0,농림축산식품해양수산위원회
이인영,0.0,농림축산식품해양수산위원회
이철희,0.0,농림축산식품해양수산위원회
신보라,0.0,농림축산식품해양수산위원회
윤상현,0.0003061933999649873,농림축산식품해양수산위원회
이완영,0.013983057123851311,농림축산식품해양수산위원회
박인숙,0.0,농림축산식품해양수산위원회
박주민,0.023447669805080302,농림축산식품해양수산위원회
박순자,0.0024968944286749848,농림축산식품해양수산위원회
유기준,0.00669066670397477,농림축산식품해양수산위원회
이종구,0.0,농림축산식품해양수산위원회
홍일표,0.0,농림축산식품해양수산위원회
이주영,0.0,농림축산식품해양수산위원회
전희경,0.0,농림축산식품해양수산위원회
홍문종,0.0,농림축산식품해양수산위원회
한선교,0.0,농림축산식품해양수산위원회
지상욱,0.0,농림축산식품해양수산위원회
나경원,0.0,농림축산식품해양수산위원회
권은희,0.0,농림축산식품해양수산위원회
박영선,0.0,농림축산식품해양수산위원회
유은혜,0.0,농림축산식품해양수산위원회
이정현,0.0,농림축산식품해양수산위원회
노회찬,0.0,농림축산식품해양수산위원회
문희상,0.0,농림축산식품해양수산위원회
이군현,0.001328759063941708,농림축산식품해양수산위원회
오세정,0.0,농림축산식품해양수산위원회
곽상도,0.0,농림축산식품해양수산위원회
권석창,0.0022604215695315446,농림축산식품해양수산위원회
박남춘,0.0012543692032193307,농림축산식품해양수산위원회
김종훈,0.0,농림축산식품해양수산위원회
송기석,0.0,농림축산식품해양수산위원회
박찬우,0.0006776710977468521,농림축산식품해양수산위원회
박준영,0.0018838994773150688,농림축산식품해양수산위원회
양승조,0.0005014097020222574,농림축산식품해양수산위원회
김경수,9.716507114574425e-05,농림축산식품해양수산위원회
이철우,0.0,농림축산식품해양수산위원회
최명길,0.00018722235867882413,농림축산식품해양수산위원회
유승민,0.0,농림축산식품해양수산위원회
이해찬,0.0,농림축산식품해양수산위원회
박범계,1.9514225034010303e-05,농림축산식품해양수산위원회
배덕광,0.0,농림축산식품해양수산위원회
문미옥,0.0,농림축산식품해양수산위원회
윤종오,0.0,농림축산식품해양수산위원회
김현미,0.0,농림축산식품해양수산위원회
이우현,0.0,농림축산식품해양수산위원회
김종태,0.0003198419057419647,농림축산식품해양수산위원회
안철수,0.0,농림축산식품해양수산위원회
김성식,0.0,농림축산식품해양수산위원회
김종인,0.0,농림축산식품해양수산위원회
박병석,0.0,농림축산식품해양수산위원회
이상민,0.0,농림축산식품해양수산위원회
진영,0.0,농림축산식품해양수산위원회
송희경,0.008441456633923115,문화체육관광위원회
김무성,0.0,문화체육관광위원회
김석기,0.08724563856595562,문화체육관광위원회
김성찬,0.0,문화체육관광위원회
김승희,0.0,문화체육관광위원회
김정재,0.006179905487650367,문화체육관광위원회
박인숙,0.020091771728688486,문화체육관광위원회
원유철,0.003474475442239187,문화체육관광위원회
윤상직,0.0,문화체육관광위원회
임이자,0.0,문화체육관광위원회
정갑윤,0.0,문화체육관광위원회
조훈현,0.015021552238547141,문화체육관광위원회
곽상도,0.001099454454230112,문화체육관광위원회
김규환,0.002437442427378618,문화체육관광위원회
유민봉,0.0008645099458404617,문화체육관광위원회
이동섭,0.049661065413524746,문화체육관광위원회
이종명,0.0,문화체육관광위원회
정우택,0.0036203214197046835,문화체육관광위원회
최연혜,0.0,문화체육관광위원회
김영춘,0.0032196959371426793,문화체육관광위원회
기동민,0.0016075613588790187,문화체육관광위원회
김상희,0.003845557664841562,문화체육관광위원회
김영주,0.011206024032830365,문화체육관광위원회
김종민,0.0,문화체육관광위원회
민병두,0.0010104243818879468,문화체육관광위원회
박정,0.02368269506098962,문화체육관광위원회
서삼석,0.0004843523397131591,문화체육관광위원회
서영교,0.001363272468692377,문화체육관광위원회
소병훈,0.005512595376660078,문화체육관광위원회
신창현,0.007938849462959908,문화체육관광위원회
위성곤,0.007629897750287675,문화체육관광위원회
유승희,0.002385748854507821,문화체육관광위원회
윤준호,0.0020987344344391918,문화체육관광위원회
이상헌,0.010066654588639607,문화체육관광위원회
이용득,0.0,문화체육관광위원회
제윤경,0.0005927037920044512,문화체육관광위원회
한정애,0.0,문화체육관광위원회
안민석,0.01825354636960452,문화체육관광위원회
고용진,0.0,문화체육관광위원회
김민기,0.004238012403057919,문화체육관광위원회
김철민,0.003304309889133129,문화체육관광위원회
노웅래,0.016705656549798005,문화체육관광위원회
도종환,0.002747809778418798,문화체육관광위원회
송갑석,0.0,문화체육관광위원회
윤영일,0.0,문화체육관광위원회
주승용,0.002602274872912722,문화체육관광위원회
조경태,0.00848196783660008,문화체육관광위원회
강석호,0.0013784668030831224,문화체육관광위원회
김경진,0.005162930921268681,문화체육관광위원회
김수민,0.016121608524111913,문화체육관광위원회
김현아,0.0,문화체육관광위원회
신상진,0.0,문화체육관광위원회
염동열,0.014190710672968771,문화체육관광위원회
이학재,0.0,문화체육관광위원회
신동근,0.00791162167758892,문화체육관광위원회
민홍철,0.006051048161993026,문화체육관광위원회
심재권,0.0018053302831988818,문화체육관광위원회
전재수,0.02970047628350171,문화체육관광위원회
정은혜,0.0,문화체육관광위원회
박대출,0.003931392459897517,문화체육관광위원회
강효상,0.0008889816259710856,문화체육관광위원회
김상훈,0.0,문화체육관광위원회
김선동,0.0,문화체육관광위원회
박맹우,0.0,문화체육관광위원회
이장우,0.0008316639859015168,문화체육관광위원회
이주영,0.0,문화체육관광위원회
정태옥,0.005909092270509689,문화체육관광위원회
추경호,0.0,문화체육관광위원회
홍철호,0.0,문화체육관광위원회
우상호,0.0015452291438547373,문화체육관광위원회
김부겸,0.0024266011174611563,문화체육관광위원회
윤후덕,0.0030251386739103504,문화체육관광위원회
이규희,0.0,문화체육관광위원회
정세균,0.014891844385406918,문화체육관광위원회
김성원,0.0022801011465772084,문화체육관광위원회
김용태,0.0,문화체육관광위원회
윤종필,0.0018446574452568565,문화체육관광위원회
정진석,0.0018113377062303623,문화체육관광위원회
김명연,0.0038806235130341227,문화체육관광위원회
김광림,0.0,문화체육관광위원회
김세연,0.005376279591413492,문화체육관광위원회
박주현,0.0020866474531315506,문화체육관광위원회
신보라,0.0,문화체육관광위원회
이태규,0.0,문화체육관광위원회
정인화,0.0,문화체육관광위원회
정유섭,0.001551611107431772,문화체육관광위원회
민경욱,0.00309734970003475,문화체육관광위원회
안상수,0.0,문화체육관광위원회
이은권,0.004154026434876737,문화체육관광위원회
주호영,0.005872846065576117,문화체육관광위원회
홍일표,0.0,문화체육관광위원회
김종회,0.00651698235312786,문화체육관광위원회
강창일,0.006974774013790612,문화체육관광위원회
김관영,0.006957230286767347,문화체육관광위원회
박지원,0.0,문화체육관광위원회
안호영,0.0,문화체육관광위원회
유성엽,0.023857352660955292,문화체육관광위원회
장정숙,0.003093198141235042,문화체육관광위원회
조배숙,0.002007845218084526,문화체육관광위원회
천정배,0.0,문화체육관광위원회
장병완,0.0027164044934580005,문화체육관광위원회
정운천,0.002554285860341668,문화체육관광위원회
정동영,0.0014312331780251494,문화체육관광위원회
남인순,0.0013186322359359031,문화체육관광위원회
이원욱,0.0016536737993935896,문화체육관광위원회
이찬열,0.018946016901005367,문화체육관광위원회
전혜숙,0.0,문화체육관광위원회
조정식,0.0,문화체육관광위원회
정점식,0.00043812864566122655,문화체육관광위원회
백승주,0.0,문화체육관광위원회
성일종,0.0024203102387703322,문화체육관광위원회
이만희,0.0,문화체육관광위원회
이은재,0.0019384154717428093,문화체육관광위원회
최교일,0.0,문화체육관광위원회
송석준,0.002774702551805449,문화체육관광위원회
송옥주,0.010234398406251155,문화체육관광위원회
오영훈,0.00906791774705104,문화체육관광위원회
유재중,0.0,문화체육관광위원회
윤영석,0.003396348756568533,문화체육관광위원회
전희경,0.001355086011788949,문화체육관광위원회
정용기,0.0,문화체육관광위원회
함진규,0.0024401079715956494,문화체육관광위원회
김순례,0.0,문화체육관광위원회
김현권,0.0,문화체육관광위원회
설훈,0.00753280899987051,문화체육관광위원회
송영길,0.0,문화체육관광위원회
진선미,0.0008004471822348364,문화체육관광위원회
최재성,0.0,문화체육관광위원회
김정호,0.0013772176024509886,문화체육관광위원회
정재호,0.0,문화체육관광위원회
황주홍,0.028779148652153377,문화체육관광위원회
박광온,0.006935878146843012,문화체육관광위원회
권칠승,0.0015209753950001642,문화체육관광위원회
김병관,0.0013098382924463564,문화체육관광위원회
김성수,0.0,문화체육관광위원회
김진표,0.0,문화체육관광위원회
박찬대,0.0,문화체육관광위원회
전현희,0.0,문화체육관광위원회
김재원,0.004567458355643948,문화체육관광위원회
문진국,0.0,문화체육관광위원회
한선교,0.004669311288181909,문화체육관광위원회
박명재,0.004309733919283706,문화체육관광위원회
윤재옥,0.0,문화체육관광위원회
이종구,0.0,문화체육관광위원회
정종섭,0.002524376093626158,문화체육관광위원회
곽대훈,0.0014454569130165475,문화체육관광위원회
김도읍,0.0024395824033792727,문화체육관광위원회
김재경,0.0,문화체육관광위원회
김정훈,0.0,문화체육관광위원회
김한표,0.0,문화체육관광위원회
송언석,0.0,문화체육관광위원회
엄용수,0.0,문화체육관광위원회
유기준,0.0,문화체육관광위원회
이진복,0.0,문화체육관광위원회
이철규,0.0005556624863099622,문화체육관광위원회
장석춘,0.0005908606555679995,문화체육관광위원회
이명수,0.005460595506040495,문화체육관광위원회
권미혁,0.0009312737604226418,문화체육관광위원회
김병기,0.0,문화체육관광위원회
김태년,0.0008467720082396203,문화체육관광위원회
이개호,0.0,문화체육관광위원회
표창원,0.0,문화체육관광위원회
김광수,0.0034978508005217056,문화체육관광위원회
이용호,0.0013025649060019867,문화체육관광위원회
추혜선,0.0006495233534112247,문화체육관광위원회
김진태,0.0,문화체육관광위원회
김학용,0.0010880186107295568,문화체육관광위원회
이언주,0.0011853325413327595,문화체육관광위원회
이종배,0.026064273291098505,문화체육관광위원회
홍문표,0.0037877454398218846,문화체육관광위원회
박경미,0.012161084363367523,문화체육관광위원회
맹성규,0.0,문화체육관광위원회
임종성,0.002659036262988601,문화체육관광위원회
백혜련,0.0030520761805396444,문화체육관광위원회
이정미,0.003649480064834071,문화체육관광위원회
조응천,0.001138409828305553,문화체육관광위원회
김영호,0.0007620574315846425,문화체육관광위원회
변재일,0.002548943242243195,문화체육관광위원회
안규백,0.0013259003891843003,문화체육관광위원회
이석현,0.0042180666809849285,문화체육관광위원회
조승래,0.0072921993260258175,문화체육관광위원회
최인호,0.005138842912058245,문화체육관광위원회
박완주,0.00021633531095680797,문화체육관광위원회
박홍근,0.0021554636022577726,문화체육관광위원회
우원식,0.0,문화체육관광위원회
김한정,0.0003308467692835738,문화체육관광위원회
인재근,0.002439234614910359,문화체육관광위원회
홍영표,0.001711669447765745,문화체육관광위원회
김두관,0.006129584163612348,문화체육관광위원회
백재현,0.0,문화체육관광위원회
오제세,0.00246382212217641,문화체육관광위원회
이상민,0.0013426433215016384,문화체육관광위원회
이철희,0.0,문화체육관광위원회
정성호,0.0,문화체육관광위원회
금태섭,0.0,문화체육관광위원회
박재호,0.0,문화체육관광위원회
서형수,0.0,문화체육관광위원회
정춘숙,0.0,문화체육관광위원회
채이배,0.0,문화체육관광위원회
강훈식,0.0021554053798528913,문화체육관광위원회
윤일규,0.0,문화체육관광위원회
김중로,0.0002977930992241299,문화체육관광위원회
임재훈,3.233569616767402e-05,문화체육관광위원회
정병국,0.0030821417334171808,문화체육관광위원회
주광덕,0.0,문화체육관광위원회
원혜영,0.006993782952794779,문화체육관광위원회
추미애,0.0,문화체육관광위원회
박주선,0.0018026744241386003,문화체육관광위원회
