대표발의자_정당,공동발의자_정당,협력지수,파일명,평균_혼합성지수(소관위원회에 따른)
기본소득당,열린민주당,0.050882843813331594,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
기본소득당,정의당,0.15631503171567185,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
더불어민주당,국민의당,0.004789087489724825,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
더불어민주당,국민의힘,0.03400260343540587,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
더불어민주당,기본소득당,0.051058051701808216,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
더불어민주당,더불어민주당,0.9663620494907993,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
더불어민주당,시대전환,0.02471837299136256,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
더불어민주당,열린민주당,0.08158991143231827,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
더불어민주당,정의당,0.034812349303633,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
더불어민주당,진보당,0.011652352774727249,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
시대전환,국민의당,0.032555850669650596,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
시대전환,국민의힘,0.03041409196586315,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
시대전환,기본소득당,0.036155076303109365,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
시대전환,더불어민주당,0.02216033156405992,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
시대전환,열린민주당,0.023501778858208543,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
시대전환,정의당,0.05013806979968223,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
열린민주당,국민의힘,0.0027892619285468973,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
열린민주당,기본소득당,0.05222329678670935,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
열린민주당,더불어민주당,0.03257049765132073,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
열린민주당,시대전환,0.05393598899705937,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
열린민주당,열린민주당,0.09052415301525511,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
열린민주당,정의당,0.10621700090875888,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
정의당,국민의힘,0.00838734334685757,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
정의당,기본소득당,0.04758668672668006,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
정의당,더불어민주당,0.03929875605363983,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
정의당,열린민주당,0.030932635258996866,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
정의당,정의당,0.5015305448349607,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
정의당,진보당,0.10425720702853739,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
진보당,국민의힘,0.003270699526982965,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
진보당,기본소득당,0.040824829046386304,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
진보당,더불어민주당,0.010535805206141155,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
진보당,정의당,0.09058216273156766,21대_소관위원회_기획재정위원회.csv,0.04965591131989945
국민의당,국민의당,0.1286131928826069,21대_소관위원회_정무위원회.csv,0.0803398185536735
국민의당,국민의힘,0.09204912861596774,21대_소관위원회_정무위원회.csv,0.0803398185536735
국민의당,더불어민주당,0.0076253787930255475,21대_소관위원회_정무위원회.csv,0.0803398185536735
국민의당,시대전환,0.038778336716474064,21대_소관위원회_정무위원회.csv,0.0803398185536735
국민의힘,국민의당,0.08161467707507329,21대_소관위원회_정무위원회.csv,0.0803398185536735
국민의힘,국민의힘,0.9329745853400087,21대_소관위원회_정무위원회.csv,0.0803398185536735
국민의힘,기본소득당,0.0028133652978460863,21대_소관위원회_정무위원회.csv,0.0803398185536735
국민의힘,더불어민주당,0.050122653152022564,21대_소관위원회_정무위원회.csv,0.0803398185536735
국민의힘,시대전환,0.027068526124403858,21대_소관위원회_정무위원회.csv,0.0803398185536735
국민의힘,열린민주당,0.014420446413613897,21대_소관위원회_정무위원회.csv,0.0803398185536735
국민의힘,정의당,0.02001818887294762,21대_소관위원회_정무위원회.csv,0.0803398185536735
기본소득당,국민의힘,0.0027110327667431177,21대_소관위원회_정무위원회.csv,0.0803398185536735
기본소득당,더불어민주당,0.033238255565016514,21대_소관위원회_정무위원회.csv,0.0803398185536735
